4.671466827392578,1
4.889150619506836,1
4.401461124420166,1
5.187381744384766,1
4.580212116241455,1
4.607460975646973,1
5.182799816131592,1
4.92099142074585,1
4.431893348693848,1
4.935705184936523,1
4.637862682342529,1
4.327545166015625,1
4.4377336502075195,1
4.480502128601074,1
4.0643391609191895,1
3.9398317337036133,1
3.865412712097168,1
4.4836273193359375,1
4.2591729164123535,1
3.575803279876709,1
4.075137138366699,1
3.74458646774292,1
4.304601192474365,1
3.188483715057373,1
3.7666268348693848,1
3.729276180267334,1
3.7519397735595703,1
3.8297762870788574,1
3.6652450561523438,1
3.5253400802612305,1
3.616943836212158,1
3.882633686065674,1
3.157641887664795,1
3.3882718086242676,1
3.245157241821289,1
3.454163074493408,1
2.900092124938965,1
3.288928270339966,1
3.087728977203369,1
3.0016794204711914,1
3.023353338241577,1
3.7118453979492188,1
2.4428963661193848,1
2.5506668090820313,1
3.158151626586914,1
2.8955492973327637,1
2.860403299331665,1
2.9051921367645264,1
2.788013219833374,1
2.654376745223999,1
2.789721965789795,1
2.048661947250366,1
2.6758759021759033,1
2.7198257446289063,1
3.119205951690674,1
2.246953010559082,1
2.9673080444335938,1
2.6901509761810303,1
2.5641021728515625,1
2.324462413787842,1
2.3087220191955566,1
2.3391902446746826,1
1.9894719123840332,1
2.559999704360962,1
1.9407566785812378,1
