1.1250333786010742,1
1.242782711982727,1
1.2076115608215332,1
1.2860504388809204,1
1.1075903177261353,1
1.257777214050293,1
1.1219689846038818,1
1.1119680404663086,1
1.091606855392456,1
1.174706220626831,1
1.2180593013763428,1
1.1701500415802002,1
1.0439822673797607,1
1.3067386150360107,1
1.4525225162506104,1
1.2986328601837158,1
1.0854383707046509,1
1.2012717723846436,1
0.9245956540107727,1
1.0515390634536743,1
1.082039713859558,1
1.019325852394104,1
1.2198231220245361,1
1.1084929704666138,1
1.1211400032043457,1
1.0143697261810303,1
1.1620354652404785,1
1.1954176425933838,1
1.2121508121490479,1
1.1557148694992065,1
1.2961430549621582,1
0.8497024178504944,1
0.9194403886795044,1
1.1611590385437012,1
0.9598633050918579,1
0.8531903624534607,1
0.8906425833702087,1
1.0985225439071655,1
0.9720134139060974,1
1.1881394386291504,1
0.9810396432876587,1
1.3094006776809692,1
0.9867178201675415,1
1.1924811601638794,1
1.3197957277297974,1
1.0129649639129639,1
1.0143964290618896,1
1.1416375637054443,1
1.1444741487503052,1
1.012972116470337,1
1.25273597240448,1
1.1267211437225342,1
0.8995844125747681,1
1.1588165760040283,1
1.1693837642669678,1
0.9061713814735413,1
0.9652047157287598,1
1.1443082094192505,1
0.9887853860855103,1
1.0446131229400635,1
1.3347543478012085,1
1.0494130849838257,1
0.98072749376297,1
1.000959038734436,1
0.9904239177703857,1
