2.0957138538360596,1
1.8345670700073242,1
2.039515733718872,1
2.150540828704834,1
1.7379131317138672,1
1.695280909538269,1
2.160515785217285,1
2.0660557746887207,1
1.9501183032989502,1
1.85105562210083,1
2.4183993339538574,1
1.7441669702529907,1
1.709458351135254,1
1.6865164041519165,1
1.5574660301208496,1
2.0513811111450195,1
1.6208244562149048,1
1.7858340740203857,1
1.6728194952011108,1
1.4215233325958252,1
1.2162381410598755,1
1.5175060033798218,1
1.5540659427642822,1
1.2856477499008179,1
1.457160234451294,1
1.3993818759918213,1
1.5862863063812256,1
1.7231999635696411,1
1.3809492588043213,1
1.2548034191131592,1
1.138547658920288,1
1.2703419923782349,1
1.4813802242279053,1
1.0845398902893066,1
1.3226590156555176,1
1.1164376735687256,1
1.4108920097351074,1
1.328283667564392,1
1.3282514810562134,1
1.2338422536849976,1
1.2861886024475098,1
1.3019356727600098,1
1.128758192062378,1
1.2849336862564087,1
1.2694815397262573,1
1.164833426475525,1
1.236931562423706,1
1.3796253204345703,1
1.0882701873779297,1
1.0622060298919678,1
1.0544471740722656,1
1.2066619396209717,1
1.0879831314086914,1
0.9645911455154419,1
1.1836326122283936,1
1.1580283641815186,1
0.9090563654899597,1
1.0343314409255981,1
1.3282458782196045,1
1.2389943599700928,1
1.126607894897461,1
1.28275728225708,1
1.23932945728302,1
1.3869491815567017,1
0.9955370426177979,1
